collection_name,collection_url,collection_slug,product_name,product_url,slug,description,raw_material,material_name,short_description,design_style,raw_color,color_name,color_group,usage_context,price,thumbnail_url,gallery_urls,crawl_at,error
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Bách Hiên,https://xeoxo.com/vn/san-pham/ao-dai-bach-hien/,ao-dai-bach-hien,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Cúc lệch dáng ngắn,Trắng,Trắng,Trắng,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2850000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7497.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7497.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7505.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7525.jpg""]",2026-06-27 16:01:34,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Trường Liên,https://xeoxo.com/vn/san-pham/ao-dai-truong-lien/,ao-dai-truong-lien,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam Cúc lệch dáng dài,Xanh lam,Xanh lam,Xanh,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,3250000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7181.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7181.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7137.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7056.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7140.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7132.jpg""]",2026-06-27 16:01:35,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Phụng Viên,https://xeoxo.com/vn/san-pham/ao-dai-phung-vien/,ao-dai-phung-vien,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam Cúc lệch dáng dài,Xanh ngọc,Xanh ngọc,Xanh,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2850000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7899.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7899.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7914.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7961.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7973.jpg""]",2026-06-27 16:01:36,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Nhã Lam,https://xeoxo.com/vn/san-pham/ao-dai-nha-lam/,ao-dai-nha-lam,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam Cúc lệch dáng dài,Hồng nhạt,Hồng nhạt,Hồng,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2850000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7839.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7839.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7787.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7769.jpg""]",2026-06-27 16:01:38,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Lục Nguyên,https://xeoxo.com/vn/san-pham/ao-dai-luc-nguyen/,ao-dai-luc-nguyen,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam Cúc lệch dáng dài,Xanh lục,Xanh lục,Xanh,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2850000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6780.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6780.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6762.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6770.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6845.jpg""]",2026-06-27 16:01:39,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Văn Phiến,https://xeoxo.com/vn/san-pham/ao-dai-van-phien/,ao-dai-van-phien,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dáng ngắn cùng hàng cúc thẳng giữa,Vàng đen,Đen,Đen,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2950000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07782.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07782.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07806.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07812.jpg""]",2026-06-27 16:01:40,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Thạch Nhiên,https://xeoxo.com/vn/san-pham/ao-dai-thach-nhien/,ao-dai-thach-nhien,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Cúc lệch dáng ngắn,"Be xám, cổ xanh",Be,Be,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2550000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07765.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07765.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07702.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07749.jpg""]",2026-06-27 16:01:41,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Mạc Trúc,https://xeoxo.com/vn/san-pham/ao-dai-mac-truc/,ao-dai-mac-truc,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Cúc lệch dáng ngắn,"Trắng, đen, nâu",Trắng,Trắng,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2550000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08025.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08025.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08075.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08050.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08095.jpg""]",2026-06-27 16:01:42,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Trường Lam,https://xeoxo.com/vn/san-pham/ao-dai-truong-lam/,ao-dai-truong-lam,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Cúc lệch dáng ngắn,Xanh điểm cam,Xanh,Xanh,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2550000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08612.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08612.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08587.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08593.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08659.jpg""]",2026-06-27 16:01:43,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Gia Hỷ,https://xeoxo.com/vn/san-pham/ao-dai-gia-hy/,ao-dai-gia-hy,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Cúc lệch dáng ngắn,Hồng điểm xanh,Hồng,Hồng,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2550000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09361.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09361.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09235.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09246.jpg""]",2026-06-27 16:01:44,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Nguyên Phong,https://xeoxo.com/vn/san-pham/ao-dai-nguyen-phong/,ao-dai-nguyen-phong,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Cúc lệch dáng ngắn,Xanh xám,Xanh xám,Xám,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2550000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09465.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09465.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09414.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09391.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09442.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09496.jpg""]",2026-06-27 16:01:46,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Văn Lễ,https://xeoxo.com/vn/san-pham/ao-dai-van-le/,ao-dai-van-le,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam Cúc lệch dáng dài,Vàng nâu,Vàng nâu,Nâu,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2550000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09152.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09152.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09176.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09103.jpg""]",2026-06-27 16:01:47,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Dao Vinh,https://xeoxo.com/vn/san-pham/ao-dai-dao-vinh/,ao-dai-dao-vinh,nan,"Gấm dệt chìm hoạ tiết, lót lụa tổng hợp",Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam cúc lệch,Trắng kem,Trắng kem,Kem,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2450000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03960-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03960-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03964-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03757-2.jpg""]",2026-06-27 16:01:48,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Vũ Lăng,https://xeoxo.com/vn/san-pham/ao-dai-vu-lang/,ao-dai-vu-lang,nan,Gấm dệt chìm hoạ tiết lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam cúc lệch,Trắng xám,Trắng xám,Trắng,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2450000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03557-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03557-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03550-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03526-2.jpg""]",2026-06-27 16:01:50,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Minh Tịnh,https://xeoxo.com/vn/san-pham/ao-dai-minh-tinh/,ao-dai-minh-tinh,nan,Gấm dệt chìm hoạ tiết lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam cúc lệch,Hồng nhạt,Hồng nhạt,Hồng,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2250000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO04837-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO04837-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO04838-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO04730-2.jpg""]",2026-06-27 16:01:51,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Yên Lăng,https://xeoxo.com/vn/san-pham/ao-dai-yen-lang/,ao-dai-yen-lang,nan,Gấm dệt chìm hoạ tiết lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam cúc lệch,Xanh xám,Xanh xám,Xám,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2880000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05192-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05192-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05205-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05173-2.jpg""]",2026-06-27 16:01:52,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Phong Tường,https://xeoxo.com/vn/san-pham/ao-dai-phong-tuong/,ao-dai-phong-tuong,nan,"Gấm hoạ tiết đính kết thủ công, lót lụa tổng hợp",Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam cúc lệch,Đỏ,Đỏ,Đỏ,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2990000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05760-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05760-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05753-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05766-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05765-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05701-2.jpg""]",2026-06-27 16:01:53,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Ngọc Chẩm,https://xeoxo.com/vn/san-pham/ao-dai-ngoc-cham/,ao-dai-ngoc-cham,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam cúc lệch,Xanh ngọc,Xanh ngọc,Xanh,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp cho lễ cưới hoặc những dịp quan trọng khác nhau đều có thể sử dụng được,3850000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08318.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08318.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08238.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08196.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08213.jpg""]",2026-06-27 16:01:54,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Thái Vũ,https://xeoxo.com/vn/san-pham/ao-dai-thai-vu/,ao-dai-thai-vu,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dài nam cúc lệch,Vàng kem,Vàng kem,Vàng,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp cho lễ cưới hoặc những dịp quan trọng khác nhau đều có thể sử dụng được,2250000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/3-DSC06627.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/3-DSC06627.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/3-DSC06639.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/3-DSC06473.jpg""]",2026-06-27 16:01:55,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Sắc Kỳ,https://xeoxo.com/vn/san-pham/ao-dai-sac-ky/,ao-dai-sac-ky,nan,Gấm lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.","Áo dài suông, vạt cúc chéo",Đỏ đậm,Đỏ đậm,Đỏ,"Phù hợp cho các dịp đặc biệt, sự kiện, lễ, Tết, chụp hình,...",1990740,https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO09946.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO09946.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00233.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00017.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00158.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00048.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00171.jpg""]",2026-06-27 16:01:57,nan
